Länskod;Länsnamn;Kommunkod ;Kommunnamn;Beteckning på tätort;x-koordinat;y-koordinat;x;y;;;;;;
08;Kalmar;0862;Emmaboda;Johansfors;532 315;6 283 867;532315;6283867;;;;;;
08;Kalmar;0862;Emmaboda;Långasjö;527 512;6 271 137;527512;6271137;;;;;;
08;Kalmar;0862;Emmaboda;Vissefjärda;535 738;6 265 995;535738;6265995;;;;;;
08;Kalmar;0862;Emmaboda;Emmaboda;533 792;6 276 092;533792;6276092;;;;;;
08;Kalmar;0880;Kalmar;Dunö;577 872;6 277 635;577872;6277635;;;;;;
08;Kalmar;0880;Kalmar;Hagby;572 480;6 268 435;572480;6268435;;;;;;
08;Kalmar;0880;Kalmar;Halltorp;567 832;6 262 222;567832;6262222;;;;;;
08;Kalmar;0880;Kalmar;Lindsdal;579 121;6 288 138;579121;6288138;;;;;;
08;Kalmar;0880;Kalmar;Ljungbyholm;571 469;6 276 376;571469;6276376;;;;;;
08;Kalmar;0880;Kalmar;Läckeby;578 970;6 294 236;578970;6294236;;;;;;
08;Kalmar;0880;Kalmar;Påryd;556 828;6 269 341;556828;6269341;;;;;;
08;Kalmar;0880;Kalmar;Rinkabyholm;577 283;6 279 839;577283;6279839;;;;;;
08;Kalmar;0880;Kalmar;Rockneby;582 552;6 296 135;582552;6296135;;;;;;
08;Kalmar;0880;Kalmar;Smedby;576 475;6 282 112;576475;6282112;;;;;;
08;Kalmar;0880;Kalmar;Drag;585 849;6 294 026;585849;6294026;;;;;;
08;Kalmar;0880;Kalmar;Trekanten;568 627;6 284 016;568627;6284016;;;;;;
08;Kalmar;0880;Kalmar;Tvärskog;564 238;6 275 728;564238;6275728;;;;;;
08;Kalmar;0880;Kalmar;Vassmolösa;570 858;6 272 797;570858;6272797;;;;;;
08;Kalmar;0880;Kalmar;Åmunnen;575 674;6 276 972;575674;6276972;;;;;;
08;Kalmar;0880;Kalmar;Revsudden;590 287;6 293 598;590287;6293598;;;;;;
08;Kalmar;0880;Kalmar;Kalmar;582 210;6 282 915;582210;6282915;;;;;;
08;Kalmar;0881;Nybro;Alsterbro;555 400;6 311 275;555400;6311275;;;;;;
08;Kalmar;0881;Nybro;Bäckebo;564 800;6 305 716;564800;6305716;;;;;;
08;Kalmar;0881;Nybro;Flerohopp;553 332;6 298 046;553332;6298046;;;;;;
08;Kalmar;0881;Nybro;Flygsfors;547 509;6 299 893;547509;6299893;;;;;;
08;Kalmar;0881;Nybro;Kristvallabrunn;564 324;6 293 092;564324;6293092;;;;;;
08;Kalmar;0881;Nybro;Orrefors;545 507;6 299 828;545507;6299828;;;;;;
08;Kalmar;0881;Nybro;Örsjö;545 867;6 284 074;545867;6284074;;;;;;
08;Kalmar;0881;Nybro;Nybro;555 733;6 289 753;555733;6289753;;;;;;
08;Kalmar;0882;Oskarshamn;Bockara;564 544;6 347 231;564544;6347231;;;;;;
08;Kalmar;0882;Oskarshamn;Emsfors;587 951;6 334 316;587951;6334316;;;;;;
08;Kalmar;0882;Oskarshamn;Figeholm;593 417;6 360 033;593417;6360033;;;;;;
08;Kalmar;0882;Oskarshamn;Fårbo;589 397;6 360 891;589397;6360891;;;;;;
08;Kalmar;0882;Oskarshamn;Kristdala;572 454;6 362 626;572454;6362626;;;;;;
08;Kalmar;0882;Oskarshamn;Påskallavik;588 022;6 336 820;588022;6336820;;;;;;
08;Kalmar;0882;Oskarshamn;Stångehamn;590 533;6 344 045;590533;6344045;;;;;;
08;Kalmar;0882;Oskarshamn;Oskarshamn;587 286;6 348 526;587286;6348526;;;;;;
08;Kalmar;0883;Västervik;Ankarsrum;579 505;6 396 027;579505;6396027;;;;;;
08;Kalmar;0883;Västervik;Edsbruk;586 917;6 431 524;586917;6431524;;;;;;
08;Kalmar;0883;Västervik;Gamleby;583 037;6 418 253;583037;6418253;;;;;;
08;Kalmar;0883;Västervik;Gunnebo;591 129;6 398 943;591129;6398943;;;;;;
08;Kalmar;0883;Västervik;Hjorted;578 092;6 387 312;578092;6387312;;;;;;
08;Kalmar;0883;Västervik;Loftahammar;599 779;6 418 696;599779;6418696;;;;;;
08;Kalmar;0883;Västervik;Piperskärr;597 138;6 405 265;597138;6405265;;;;;;
08;Kalmar;0883;Västervik;Totebo;570 947;6 388 186;570947;6388186;;;;;;
08;Kalmar;0883;Västervik;Överum;577 483;6 428 336;577483;6428336;;;;;;
08;Kalmar;0883;Västervik;Västervik;596 814;6 403 189;596814;6403189;;;;;;
08;Kalmar;0884;Vimmerby;Frödinge;559 990;6 395 875;559990;6395875;;;;;;
08;Kalmar;0884;Vimmerby;Gullringen;542 405;6 406 612;542405;6406612;;;;;;
08;Kalmar;0884;Vimmerby;Storebro;550 264;6 383 052;550264;6383052;;;;;;
08;Kalmar;0884;Vimmerby;Södra Vi;547 120;6 399 799;547120;6399799;;;;;;
08;Kalmar;0884;Vimmerby;Tuna;566 114;6 382 064;566114;6382064;;;;;;
08;Kalmar;0884;Vimmerby;Vimmerby;550 848;6 391 982;550848;6391982;;;;;;
08;Kalmar;0885;Borgholm;Rälla;595 931;6 293 007;595931;6293007;;;;;;
08;Kalmar;0885;Borgholm;Löttorp;621 935;6 339 261;621935;6339261;;;;;;
08;Kalmar;0885;Borgholm;Böda;624 440;6 346 237;624440;6346237;;;;;;
08;Kalmar;0885;Borgholm;Borgholm;603 221;6 305 752;603221;6305752;;;;;;
09;Gotland;0980;Gotland;Burgsvik;698 789;6 325 878;698789;6325878;;;;;;
09;Gotland;0980;Gotland;Fårösund;740 155;6 420 178;740155;6420178;;;;;;
09;Gotland;0980;Gotland;Norra Visby;698 858;6 396 411;698858;6396411;;;;;;
09;Gotland;0980;Gotland;Havdhem;701 562;6 340 863;701562;6340863;;;;;;
09;Gotland;0980;Gotland;Hemse;702 848;6 348 278;702848;6348278;;;;;;
09;Gotland;0980;Gotland;Klintehamn;692 250;6 365 004;692250;6365004;;;;;;
09;Gotland;0980;Gotland;Lärbro;725 102;6 411 045;725102;6411045;;;;;;
09;Gotland;0980;Gotland;Romakloster;706 293;6 379 787;706293;6379787;;;;;;
09;Gotland;0980;Gotland;Slite;726 430;6 402 863;726430;6402863;;;;;;
09;Gotland;0980;Gotland;Brissund och Själsö;701 099;6 401 013;701099;6401013;;;;;;
09;Gotland;0980;Gotland;Stånga;708 812;6 354 243;708812;6354243;;;;;;
09;Gotland;0980;Gotland;Tingstäde;714 567;6 404 667;714567;6404667;;;;;;
09;Gotland;0980;Gotland;Tofta;687 980;6 376 242;687980;6376242;;;;;;
09;Gotland;0980;Gotland;Vibble;692 331;6 388 474;692331;6388474;;;;;;
09;Gotland;0980;Gotland;Väskinde;703 419;6 399 273;703419;6399273;;;;;;
09;Gotland;0980;Gotland;Västerhejde;692 958;6 387 216;692958;6387216;;;;;;
09;Gotland;0980;Gotland;Visby;697 712;6 392 297;697712;6392297;;;;;;
10;Blekinge;1060;Olofström;Gränum;475 485;6 231 560;475485;6231560;;;;;;
10;Blekinge;1060;Olofström;Jämshög;470 911;6 233 097;470911;6233097;;;;;;
10;Blekinge;1060;Olofström;Kyrkhult;474 602;6 245 996;474602;6245996;;;;;;
10;Blekinge;1060;Olofström;Vilshult;468 027;6 245 527;468027;6245527;;;;;;
10;Blekinge;1060;Olofström;Olofström;470 889;6 237 045;470889;6237045;;;;;;
10;Blekinge;1080;Karlskrona;Drottningskär;534 719;6 218 780;534719;6218780;;;;;;
10;Blekinge;1080;Karlskrona;Fridlevstad;533 337;6 236 316;533337;6236316;;;;;;
10;Blekinge;1080;Karlskrona;Fågelmara;558 855;6 235 623;558855;6235623;;;;;;
10;Blekinge;1080;Karlskrona;Gängletorp;545 794;6 225 086;545794;6225086;;;;;;
10;Blekinge;1080;Karlskrona;Hasslö;529 083;6 218 646;529083;6218646;;;;;;
10;Blekinge;1080;Karlskrona;Holmsjö;533 454;6 252 640;533454;6252640;;;;;;
10;Blekinge;1080;Karlskrona;Jämjö;551 910;6 227 957;551910;6227957;;;;;;
10;Blekinge;1080;Karlskrona;Kättilsmåla;545 438;6 236 929;545438;6236929;;;;;;
10;Blekinge;1080;Karlskrona;Nättraby;533 375;6 228 332;533375;6228332;;;;;;
10;Blekinge;1080;Karlskrona;Nävragöl;535 133;6 247 721;535133;6247721;;;;;;
10;Blekinge;1080;Karlskrona;Ramdala;547 277;6 226 582;547277;6226582;;;;;;
10;Blekinge;1080;Karlskrona;Rödeby;537 671;6 235 797;537671;6235797;;;;;;
10;Blekinge;1080;Karlskrona;Skavkulla och Skillingenäs;531 841;6 226 385;531841;6226385;;;;;;
10;Blekinge;1080;Karlskrona;Sturkö;542 514;6 217 547;542514;6217547;;;;;;
10;Blekinge;1080;Karlskrona;Sjuhalla;534 491;6 227 505;534491;6227505;;;;;;
10;Blekinge;1080;Karlskrona;Spjutsbygd;536 744;6 241 290;536744;6241290;;;;;;
10;Blekinge;1080;Karlskrona;Torhamn;553 623;6 218 214;553623;6218214;;;;;;
10;Blekinge;1080;Karlskrona;Tving;529 104;6 239 851;529104;6239851;;;;;;
10;Blekinge;1080;Karlskrona;Färmanstorp och Skavkulla brygga*;530 799;6 225 612;530799;6225612;;;;;;
10;Blekinge;1080;Karlskrona;Stensnäset och Trummenäs;545 289;6 224 002;545289;6224002;;;;;;
10;Blekinge;1080;Karlskrona;Karlskrona;538 963;6 227 639;538963;6227639;;;;;;
10;Blekinge;1081;Ronneby;Backaryd;509 439;6 244 489;509439;6244489;;;;;;
10;Blekinge;1081;Ronneby;Bräkne-Hoby;507 199;6 232 036;507199;6232036;;;;;;
10;Blekinge;1081;Ronneby;Eringsboda;522 619;6 255 098;522619;6255098;;;;;;
10;Blekinge;1081;Ronneby;Hallabro;506 354;6 249 413;506354;6249413;;;;;;
10;Blekinge;1081;Ronneby;Johannishus;526 010;6 231 093;526010;6231093;;;;;;
10;Blekinge;1081;Ronneby;Kallinge;517 919;6 233 964;517919;6233964;;;;;;
10;Blekinge;1081;Ronneby;Bökenäs, Korsanäs och Kuggeboda;521 270;6 222 413;521270;6222413;;;;;;
10;Blekinge;1081;Ronneby;Listerby;524 654;6 227 508;524654;6227508;;;;;;
10;Blekinge;1081;Ronneby;Ronnebyhamn;517 067;6 225 943;517067;6225943;;;;;;
10;Blekinge;1081;Ronneby;Spjälkö och Saxemara;513 784;6 224 490;513784;6224490;;;;;;
10;Blekinge;1081;Ronneby;Ronneby;517 481;6 229 339;517481;6229339;;;;;;
10;Blekinge;1082;Karlshamn;Hällaryd;496 622;6 228 829;496622;6228829;;;;;;
10;Blekinge;1082;Karlshamn;Mörrum;484 262;6 228 743;484262;6228743;;;;;;
10;Blekinge;1082;Karlshamn;Svängsta;485 802;6 235 701;485802;6235701;;;;;;
10;Blekinge;1082;Karlshamn;Horsaryd och Stilleryd;489 031;6 225 183;489031;6225183;;;;;;
10;Blekinge;1082;Karlshamn;Åryd;500 585;6 229 274;500585;6229274;;;;;;
10;Blekinge;1082;Karlshamn;Karlshamn;490 246;6 228 579;490246;6228579;;;;;;
10;Blekinge;1083;Sölvesborg;Hällevik;481 687;6 207 612;481687;6207612;;;;;;
10;Blekinge;1083;Sölvesborg;Hörvik;484 199;6 211 131;484199;6211131;;;;;;
10;Blekinge;1083;Sölvesborg;Lörby;480 954;6 213 798;480954;6213798;;;;;;
10;Blekinge;1083;Sölvesborg;Mjällby;480 609;6 211 423;480609;6211423;;;;;;
10;Blekinge;1083;Sölvesborg;Norje;479 982;6 219 085;479982;6219085;;;;;;
10;Blekinge;1083;Sölvesborg;Pukavik;480 153;6 223 897;480153;6223897;;;;;;
10;Blekinge;1083;Sölvesborg;Ysane;478 155;6 215 826;478155;6215826;;;;;;
10;Blekinge;1083;Sölvesborg;Ljungaviken;475 497;6 211 720;475497;6211720;;;;;;
10;Blekinge;1083;Sölvesborg;Sölvesborg;472 353;6 211 466;472353;6211466;;;;;;
12;Skåne;1214;Svalöv;Billeberga;374 529;6 194 330;374529;6194330;;;;;;
12;Skåne;1214;Svalöv;Kågeröd;380 586;6 207 736;380586;6207736;;;;;;
12;Skåne;1214;Svalöv;Röstånga;392 995;6 207 462;392995;6207462;;;;;;
12;Skåne;1214;Svalöv;Teckomatorp;380 639;6 193 067;380639;6193067;;;;;;
12;Skåne;1214;Svalöv;Tågarp;372 164;6 199 551;372164;6199551;;;;;;
12;Skåne;1214;Svalöv;Svalöv;381 480;6 198 321;381480;6198321;;;;;;
12;Skåne;1230;Staffanstorp;Bergströmshusen;385 165;6 171 540;385165;6171540;;;;;;
12;Skåne;1230;Staffanstorp;Hjärup;383 246;6 170 935;383246;6170935;;;;;;
12;Skåne;1230;Staffanstorp;Kyrkheddinge;391 129;6 168 298;391129;6168298;;;;;;
12;Skåne;1230;Staffanstorp;Nordanå;381 807;6 165 695;381807;6165695;;;;;;
12;Skåne;1230;Staffanstorp;Staffanstorp;387 170;6 167 370;387170;6167370;;;;;;
12;Skåne;1231;Burlöv;Burlövs egnahem;380 362;6 167 119;380362;6167119;;;;;;
12;Skåne;1231;Burlöv;Åkarp;381 448;6 169 266;381448;6169266;;;;;;
12;Skåne;1233;Vellinge;Arrie;378 769;6 153 642;378769;6153642;;;;;;
12;Skåne;1233;Vellinge;Gessie Villastad;370 652;6 152 211;370652;6152211;;;;;;
12;Skåne;1233;Vellinge;Hököpinge;373 768;6 151 514;373768;6151514;;;;;;
12;Skåne;1233;Vellinge;Höllviken och Ljunghusen;370 831;6 142 339;370831;6142339;;;;;;
12;Skåne;1233;Vellinge;Skanör med Falsterbo;363 412;6 141 645;363412;6141645;;;;;;
12;Skåne;1233;Vellinge;Västra Ingelstad;380 735;6 151 632;380735;6151632;;;;;;
12;Skåne;1233;Vellinge;Östra Grevie;382 027;6 149 043;382027;6149043;;;;;;
12;Skåne;1233;Vellinge;Vellinge;374 666;6 148 532;374666;6148532;;;;;;
12;Skåne;1256;Östra Göinge;Glimåkra;446 525;6 240 295;446525;6240295;;;;;;
12;Skåne;1256;Östra Göinge;Hanaskog;443 588;6 224 121;443588;6224121;;;;;;
12;Skåne;1256;Östra Göinge;Hjärsås;447 092;6 229 541;447092;6229541;;;;;;
12;Skåne;1256;Östra Göinge;Immeln;453 363;6 229 620;453363;6229620;;;;;;
12;Skåne;1256;Östra Göinge;Knislinge;443 224;6 228 267;443224;6228267;;;;;;
12;Skåne;1256;Östra Göinge;Sibbhult;450 422;6 236 364;450422;6236364;;;;;;
12;Skåne;1256;Östra Göinge;Broby;442 786;6 235 088;442786;6235088;;;;;;
12;Skåne;1257;Örkelljunga;Eket;388 112;6 235 262;388112;6235262;;;;;;
12;Skåne;1257;Örkelljunga;Skånes-Fagerhult;405 524;6 248 705;405524;6248705;;;;;;
12;Skåne;1257;Örkelljunga;Åsljunga;398 790;6 241 860;398790;6241860;;;;;;
12;Skåne;1257;Örkelljunga;Örkelljunga;394 406;6 239 168;394406;6239168;;;;;;
12;Skåne;1260;Bjuv;Ekeby;373 244;6 207 978;373244;6207978;;;;;;
12;Skåne;1260;Bjuv;Gunnarstorp;370 836;6 219 368;370836;6219368;;;;;;
12;Skåne;1260;Bjuv;Bjuv;372 488;6 215 597;372488;6215597;;;;;;
12;Skåne;1261;Kävlinge;Järavallen;371 516;6 184 792;371516;6184792;;;;;;
12;Skåne;1261;Kävlinge;Barsebäck;371 888;6 182 546;371888;6182546;;;;;;
12;Skåne;1261;Kävlinge;Barsebäckshamn;368 763;6 181 247;368763;6181247;;;;;;
12;Skåne;1261;Kävlinge;Dösjebro;376 349;6 187 836;376349;6187836;;;;;;
12;Skåne;1261;Kävlinge;Furulund;380 231;6 182 438;380231;6182438;;;;;;
12;Skåne;1261;Kävlinge;Hofterup;373 311;6 186 147;373311;6186147;;;;;;
12;Skåne;1261;Kävlinge;Lilla Harrie;387 434;6 184 271;387434;6184271;;;;;;
12;Skåne;1261;Kävlinge;Löddeköpinge;374 942;6 181 327;374942;6181327;;;;;;
12;Skåne;1261;Kävlinge;Sandskogen;373 352;6 181 242;373352;6181242;;;;;;
12;Skåne;1261;Kävlinge;Västra Karaby;377 691;6 186 603;377691;6186603;;;;;;
12;Skåne;1261;Kävlinge;Kävlinge;381 762;6 184 997;381762;6184997;;;;;;
12;Skåne;1262;Lomma;Bjärred;376 361;6 176 320;376361;6176320;;;;;;
12;Skåne;1262;Lomma;Flädie;378 736;6 177 293;378736;6177293;;;;;;
12;Skåne;1262;Lomma;Lomma;379 032;6 171 508;379032;6171508;;;;;;
12;Skåne;1263;Svedala;Bara;385 043;6 160 944;385043;6160944;;;;;;
12;Skåne;1263;Svedala;Holmeja;391 065;6 157 806;391065;6157806;;;;;;
12;Skåne;1263;Svedala;Klågerup;389 630;6 162 523;389630;6162523;;;;;;
12;Skåne;1263;Svedala;Svedala;388 601;6 153 151;388601;6153151;;;;;;
12;Skåne;1264;Skurup;Abbekås;411 103;6 139 979;411103;6139979;;;;;;
12;Skåne;1264;Skurup;Rydsgård;410 992;6 148 710;410992;6148710;;;;;;
12;Skåne;1264;Skurup;Skivarp;409 295;6 143 147;409295;6143147;;;;;;
12;Skåne;1264;Skurup;Skurup;405 414;6 150 255;405414;6150255;;;;;;
12;Skåne;1265;Sjöbo;Karups sommarby;414 199;6 161 564;414199;6161564;;;;;;
12;Skåne;1265;Sjöbo;Bjärsjölagård;417 559;6 175 972;417559;6175972;;;;;;
12;Skåne;1265;Sjöbo;Blentarp;411 177;6 159 997;411177;6159997;;;;;;
12;Skåne;1265;Sjöbo;Lövestad;430 271;6 168 046;430271;6168046;;;;;;
12;Skåne;1265;Sjöbo;Sövde;415 805;6 161 052;415805;6161052;;;;;;
12;Skåne;1265;Sjöbo;Vollsjö;423 751;6 173 285;423751;6173285;;;;;;
12;Skåne;1265;Sjöbo;Äsperöd;431 736;6 163 142;431736;6163142;;;;;;
12;Skåne;1265;Sjöbo;Humlamaden och Hemmestorps björke, boke och fure;407 422;6 164 365;407422;6164365;;;;;;
12;Skåne;1265;Sjöbo;Sjöbo;417 231;6 165 833;417231;6165833;;;;;;
12;Skåne;1266;Hörby;Osbyholm;412 974;6 190 119;412974;6190119;;;;;;
12;Skåne;1266;Hörby;Önneköp;429 350;6 183 100;429350;6183100;;;;;;
12;Skåne;1266;Hörby;Hörby;416 245;6 189 840;416245;6189840;;;;;;
12;Skåne;1267;Höör;Jularp och Sjunnerup;409 648;6 203 107;409648;6203107;;;;;;
12;Skåne;1267;Höör;Norra Rörum;407 075;6 209 453;407075;6209453;;;;;;
12;Skåne;1267;Höör;Snogeröd;405 747;6 188 822;405747;6188822;;;;;;
12;Skåne;1267;Höör;Tjörnarp;414 501;6 206 498;414501;6206498;;;;;;
12;Skåne;1267;Höör;Höör;409 192;6 198 562;409192;6198562;;;;;;
12;Skåne;1270;Tomelilla;Brösarp;443 659;6 175 759;443659;6175759;;;;;;
12;Skåne;1270;Tomelilla;Lunnarp;439 670;6 155 691;439670;6155691;;;;;;
12;Skåne;1270;Tomelilla;Onslunda;440 256;6 161 764;440256;6161764;;;;;;
12;Skåne;1270;Tomelilla;Skåne-Tranås;436 645;6 163 649;436645;6163649;;;;;;
12;Skåne;1270;Tomelilla;Smedstorp;444 171;6 156 451;444171;6156451;;;;;;
12;Skåne;1270;Tomelilla;Spjutstorp;437 178;6 160 000;437178;6160000;;;;;;
12;Skåne;1270;Tomelilla;Tomelilla;433 653;6 156 613;433653;6156613;;;;;;
12;Skåne;1272;Bromölla;Gualöv;463 957;6 211 509;463957;6211509;;;;;;
12;Skåne;1272;Bromölla;Nymölla;467 151;6 210 676;467151;6210676;;;;;;
12;Skåne;1272;Bromölla;Näsum;468 388;6 225 885;468388;6225885;;;;;;
12;Skåne;1272;Bromölla;Valje;470 886;6 212 236;470886;6212236;;;;;;
12;Skåne;1272;Bromölla;Bromölla;467 193;6 214 988;467193;6214988;;;;;;
12;Skåne;1273;Osby;Killeberg;444 245;6 259 248;444245;6259248;;;;;;
12;Skåne;1273;Osby;Lönsboda;457 699;6 250 564;457699;6250564;;;;;;
12;Skåne;1273;Osby;Osby;438 083;6 248 776;438083;6248776;;;;;;
12;Skåne;1275;Perstorp;Perstorp;400 378;6 222 372;400378;6222372;;;;;;
12;Skåne;1276;Klippan;Klippans bruk;384 844;6 220 835;384844;6220835;;;;;;
12;Skåne;1276;Klippan;Ljungbyhed;389 852;6 215 597;389852;6215597;;;;;;
12;Skåne;1276;Klippan;Östra Ljungby;379 402;6 229 403;379402;6229403;;;;;;
12;Skåne;1276;Klippan;Klippan;385 313;6 222 682;385313;6222682;;;;;;
12;Skåne;1277;Åstorp;Björnås;373 423;6 221 821;373423;6221821;;;;;;
12;Skåne;1277;Åstorp;Hyllinge;367 021;6 219 712;367021;6219712;;;;;;
12;Skåne;1277;Åstorp;Kvidinge;379 319;6 222 636;379319;6222636;;;;;;
12;Skåne;1277;Åstorp;Åstorp;371 584;6 223 189;371584;6223189;;;;;;
12;Skåne;1278;Båstad;Förslöv;365 247;6 247 187;365247;6247187;;;;;;
12;Skåne;1278;Båstad;Grevie;363 372;6 251 094;363372;6251094;;;;;;
12;Skåne;1278;Båstad;Torekov;353 817;6 255 782;353817;6255782;;;;;;
12;Skåne;1278;Båstad;Västra Karup;360 121;6 253 598;360121;6253598;;;;;;
12;Skåne;1278;Båstad;Östra Karup;371 340;6 255 751;371340;6255751;;;;;;
12;Skåne;1278;Båstad;Båstad;367 740;6 255 697;367740;6255697;;;;;;
12;Skåne;1280;Malmö;Bunkeflostrand;368 702;6 156 912;368702;6156912;;;;;;
12;Skåne;1280;Malmö;Oxie;379 958;6 156 610;379958;6156610;;;;;;
12;Skåne;1280;Malmö;Skumparp;371 475;6 156 437;371475;6156437;;;;;;
12;Skåne;1280;Malmö;Tygelsjö;373 546;6 154 562;373546;6154562;;;;;;
12;Skåne;1280;Malmö;Vintrie;371 274;6 158 348;371274;6158348;;;;;;
12;Skåne;1280;Malmö;Malmö;374 756;6 163 000;374756;6163000;;;;;;
12;Skåne;1281;Lund;Dalby;396 795;6 170 035;396795;6170035;;;;;;
12;Skåne;1281;Lund;Genarp;398 865;6 162 615;398865;6162615;;;;;;
12;Skåne;1281;Lund;Torna Hällestad;400 300;6 171 250;400300;6171250;;;;;;
12;Skåne;1281;Lund;Revingeby;403 568;6 176 635;403568;6176635;;;;;;
12;Skåne;1281;Lund;Stångby;386 854;6 179 780;386854;6179780;;;;;;
12;Skåne;1281;Lund;Södra Sandby;396 172;6 176 161;396172;6176161;;;;;;
12;Skåne;1281;Lund;Vallkärra;385 310;6 178 615;385310;6178615;;;;;;
12;Skåne;1281;Lund;Veberöd;405 385;6 165 852;405385;6165852;;;;;;
12;Skåne;1281;Lund;Lund;386 882;6 175 039;386882;6175039;;;;;;
12;Skåne;1282;Landskrona;Tuna;354 510;6 198 491;354510;6198491;;;;;;
12;Skåne;1282;Landskrona;Annelöv;376 097;6 189 321;376097;6189321;;;;;;
12;Skåne;1282;Landskrona;Asmundtorp;371 677;6 195 198;371677;6195198;;;;;;
12;Skåne;1282;Landskrona;Glumslöv;363 083;6 201 867;363083;6201867;;;;;;
12;Skåne;1282;Landskrona;Häljarp;369 374;6 191 745;369374;6191745;;;;;;
12;Skåne;1282;Landskrona;Härslöv;367 022;6 200 548;367022;6200548;;;;;;
12;Skåne;1282;Landskrona;Kvärlöv;374 235;6 189 874;374235;6189874;;;;;;
12;Skåne;1282;Landskrona;Saxtorpsskogen;370 594;6 189 392;370594;6189392;;;;;;
12;Skåne;1282;Landskrona;Landskrona;365 181;6 195 016;365181;6195016;;;;;;
12;Skåne;1283;Helsingborg;Fleninge;362 565;6 220 370;362565;6220370;;;;;;
12;Skåne;1283;Helsingborg;Allerum;356 522;6 221 735;356522;6221735;;;;;;
12;Skåne;1283;Helsingborg;Domsten;351 252;6 221 919;351252;6221919;;;;;;
12;Skåne;1283;Helsingborg;Gantofta;362 904;6 207 032;362904;6207032;;;;;;
12;Skåne;1283;Helsingborg;Hasslarp;364 063;6 223 159;364063;6223159;;;;;;
12;Skåne;1283;Helsingborg;Hittarp;353 835;6 218 868;353835;6218868;;;;;;
12;Skåne;1283;Helsingborg;Kattarp;362 131;6 224 087;362131;6224087;;;;;;
12;Skåne;1283;Helsingborg;Mörarp;367 681;6 214 568;367681;6214568;;;;;;
12;Skåne;1283;Helsingborg;Påarp;362 666;6 210 502;362666;6210502;;;;;;
12;Skåne;1283;Helsingborg;Rydebäck;361 101;6 204 479;361101;6204479;;;;;;
12;Skåne;1283;Helsingborg;Tånga och Rögle;361 960;6 230 031;361960;6230031;;;;;;
12;Skåne;1283;Helsingborg;Utvälinge;362 640;6 232 164;362640;6232164;;;;;;
12;Skåne;1283;Helsingborg;Vallåkra;364 469;6 203 660;364469;6203660;;;;;;
12;Skåne;1283;Helsingborg;Ödåkra;360 248;6 219 493;360248;6219493;;;;;;
12;Skåne;1283;Helsingborg;Helsingborg;358 036;6 212 774;358036;6212774;;;;;;
12;Skåne;1284;Höganäs;Farhult;358 533;6 233 122;358533;6233122;;;;;;
12;Skåne;1284;Höganäs;Arild;350 770;6 238 088;350770;6238088;;;;;;
12;Skåne;1284;Höganäs;Ingelsträde;353 123;6 229 286;353123;6229286;;;;;;
12;Skåne;1284;Höganäs;Jonstorp;355 867;6 234 720;355867;6234720;;;;;;
12;Skåne;1284;Höganäs;Mjöhult;355 877;6 228 202;355877;6228202;;;;;;
12;Skåne;1284;Höganäs;Mölle;344 970;6 240 549;344970;6240549;;;;;;
12;Skåne;1284;Höganäs;Viken;349 704;6 225 387;349704;6225387;;;;;;
12;Skåne;1284;Höganäs;Höganäs;348 079;6 232 007;348079;6232007;;;;;;
12;Skåne;1285;Eslöv;Billinge;395 465;6 203 767;395465;6203767;;;;;;
12;Skåne;1285;Eslöv;Flyinge;397 477;6 179 950;397477;6179950;;;;;;
12;Skåne;1285;Eslöv;Gårdstånga;394 095;6 180 918;394095;6180918;;;;;;
12;Skåne;1285;Eslöv;Harlösa;407 386;6 175 684;407386;6175684;;;;;;
12;Skåne;1285;Eslöv;Hurva;402 130;6 184 222;402130;6184222;;;;;;
12;Skåne;1285;Eslöv;Kungshult;400 627;6 191 009;400627;6191009;;;;;;
12;Skåne;1285;Eslöv;Löberöd;408 088;6 182 158;408088;6182158;;;;;;
12;Skåne;1285;Eslöv;Marieholm;385 203;6 192 366;385203;6192366;;;;;;
12;Skåne;1285;Eslöv;Stehag;399 777;6 195 930;399777;6195930;;;;;;
12;Skåne;1285;Eslöv;Örtofta;390 591;6 183 325;390591;6183325;;;;;;
12;Skåne;1285;Eslöv;Väggarp;389 759;6 183 622;389759;6183622;;;;;;
12;Skåne;1285;Eslöv;Eslöv;393 484;6 189 626;393484;6189626;;;;;;
12;Skåne;1286;Ystad;Rynge och Vallösa;413 959;6 146 949;413959;6146949;;;;;;
12;Skåne;1286;Ystad;Glemmingebro;437 999;6 145 562;437999;6145562;;;;;;
12;Skåne;1286;Ystad;Hedeskoga;424 003;6 145 741;424003;6145741;;;;;;
12;Skåne;1286;Ystad;Köpingebro;432 534;6 146 017;432534;6146017;;;;;;
12;Skåne;1286;Ystad;Löderup;443 893;6 143 703;443893;6143703;;;;;;
12;Skåne;1286;Ystad;Nybrostrand;433 087;6 143 757;433087;6143757;;;;;;
12;Skåne;1286;Ystad;Stora Herrestad;428 818;6 148 134;428818;6148134;;;;;;
12;Skåne;1286;Ystad;Svarte;418 625;6 143 583;418625;6143583;;;;;;
12;Skåne;1286;Ystad;Sövestad;424 037;6 151 241;424037;6151241;;;;;;
12;Skåne;1286;Ystad;Trunnerup, Bleckstorp och Rögla*;413 785;6 152 178;413785;6152178;;;;;;
12;Skåne;1286;Ystad;Ystad;426 191;6 144 122;426191;6144122;;;;;;
